noticedate,hour,process,line,usage,production,equipment_ct,shift,scrap,waste,label
2024-04-04,15,module,L2,334.48,43.73,5,day,0.66,0.26,normal
2024-04-04,15,pack,L1,190,43.5,2,day,0.96,0.15,normal
2024-04-04,15,pack,L2,190,37.12,2,day,1.31,0.21,normal
2024-04-04,16,mixing,L1,380,114.07,4,day,2.18,1.05,normal
2024-04-04,16,mixing,L2,386.82,112.99,6,day,4.52,1.27,normal
2024-04-04,16,plate,L1,285,144.9,3,day,6.4,2.61,normal
2024-04-04,16,plate,L2,357.55,144.5,5,day,3.84,1.2,normal
2024-04-04,16,cell,L1,397.13,90.7,8,day,4.33,2.25,normal
2024-04-04,16,cell,L2,541.76,76.96,7,day,6.57,1.95,normal
2024-04-04,16,module,L1,405.33,45.39,5,day,0.58,0.43,normal
2024-04-04,16,module,L2,371.32,54.69,5,day,0.83,0.89,normal
2024-04-04,16,pack,L1,305.28,35.81,4,day,0.16,0.0,normal
2024-04-04,16,pack,L2,305.03,30.68,4,day,0.14,0.09,normal
2024-04-04,17,mixing,L1,380,90.14,4,day,2.19,1.12,normal
2024-04-04,17,mixing,L2,367.41,79.15,5,day,3.22,1.2,normal
2024-04-04,17,plate,L1,387.33,102.18,5,day,2.71,2.02,normal
2024-04-04,17,plate,L2,285,140.71,3,day,3.58,2.67,normal
2024-04-04,17,cell,L1,446.06,91.79,5,day,7.1,1.68,normal
2024-04-04,17,cell,L2,448.49,84.13,5,day,6.53,0.83,normal
2024-04-04,17,module,L1,390.28,49.14,5,day,1.8,0.91,normal
2024-04-04,17,module,L2,314.02,67.74,4,day,0.93,0.65,normal
2024-04-04,17,pack,L1,334.33,31.1,4,day,0.36,0.33,normal
2024-04-04,17,pack,L2,190,30.16,2,day,0.67,0.06,normal
2024-04-04,18,mixing,L1,86.86,89.44,4,night,3.99,1.29,normal
2024-04-04,18,mixing,L2,87.45,81.35,4,night,4.87,1.68,normal
2024-04-04,18,plate,L1,51.42,112.12,3,night,2.59,2.16,normal
2024-04-04,18,plate,L2,62.48,141.92,4,night,8.7,1.25,normal
2024-04-04,18,cell,L1,95.09,84.98,8,night,4.89,2.53,normal
2024-04-04,18,cell,L2,76.23,90.17,7,night,3.83,0.71,normal
2024-04-04,18,module,L1,45.45,40.9,3,night,0.7,0.22,normal
2024-04-04,18,module,L2,46.37,67.34,4,night,1.99,0.78,normal
2024-04-04,18,pack,L1,55.7,34.83,2,night,0.91,0.01,normal
2024-04-04,18,pack,L2,32.75,41.44,4,night,1.21,0.45,normal
2024-04-04,19,mixing,L1,74.67,106.03,4,night,2.78,1.66,normal
2024-04-04,19,mixing,L2,55.84,93.09,5,night,2.79,0.65,normal
2024-04-04,19,plate,L1,63.55,133.06,3,night,3.67,1.28,normal
2024-04-04,19,plate,L2,62.39,137.07,3,night,3.55,1.41,normal
2024-04-04,19,cell,L1,108.4,62.34,5,night,3.84,1.41,normal
2024-04-04,19,cell,L2,112.74,94.26,7,night,3.69,0.93,normal
2024-04-04,19,module,L1,69.27,58.89,4,night,0.63,0.27,normal
2024-04-04,19,module,L2,40.56,49.45,5,night,1.63,0.97,normal
2024-04-04,19,pack,L1,32.46,33.78,2,night,1.41,0.48,normal
2024-04-04,19,pack,L2,49.28,32.95,3,night,1.14,0.07,normal
2024-04-04,20,mixing,L1,79.93,111.08,5,night,3.51,1.01,normal
2024-04-04,20,mixing,L2,87.1,102.76,5,night,3.43,0.75,normal
2024-04-04,20,plate,L1,63.72,122.2,4,night,7.32,1.91,normal
2024-04-04,20,plate,L2,74.54,123.76,4,night,3.17,2.5,normal
2024-04-04,20,cell,L1,95.89,95.7,7,night,4.38,2.79,normal
2024-04-04,20,cell,L2,113.53,80.07,8,night,5.81,0.85,normal
2024-04-04,20,module,L1,47.01,40.43,5,night,0.67,0.22,normal
2024-04-04,20,module,L2,56.11,48.08,5,night,1.66,0.99,normal
2024-04-04,20,pack,L1,33.65,31.5,2,night,0.66,0.29,normal
2024-04-04,20,pack,L2,43.76,28.56,2,night,0.51,0.01,normal
2024-04-04,21,mixing,L1,96.74,98.85,4,night,2.29,1.23,normal
2024-04-04,21,mixing,L2,87.9,86.09,6,night,3.83,1.08,normal
2024-04-04,21,plate,L1,71.14,124.0,4,night,4.85,1.24,normal
2024-04-04,21,plate,L2,70.94,96.78,5,night,8.18,2.44,normal
2024-04-04,21,cell,L1,91.13,71.28,5,night,7.56,1.76,normal
2024-04-04,21,cell,L2,108.83,86.29,6,night,3.99,1.24,normal
2024-04-04,21,module,L1,301.89,50.76,5,night,0.62,0.95,CONTRACT_EXCEED
2024-04-04,21,module,L2,368.64,48.18,3,night,0.81,0.95,EQUIPMENT_RATIO
2024-04-04,21,pack,L1,48.77,39.48,3,night,1.03,0.46,normal
2024-04-04,21,pack,L2,45.32,31.9,3,night,0.14,0.46,normal
2024-04-04,22,mixing,L1,78.54,108.11,5,night,5.26,1.56,normal
2024-04-04,22,mixing,L2,90.29,102.53,5,night,1.7,1.45,normal
2024-04-04,22,plate,L1,72.55,122.09,3,night,4.06,1.11,normal
2024-04-04,22,plate,L2,73.28,103.69,3,night,6.49,1.83,normal
2024-04-04,22,cell,L1,97.26,82.48,5,night,4.97,1.37,normal
2024-04-04,22,cell,L2,48.45,87.18,8,night,7.81,2.58,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2024-04-04,22,module,L1,51.83,66.41,3,night,2.02,0.73,normal
2024-04-04,22,module,L2,61.34,61.03,5,night,1.03,0.74,normal
2024-04-04,22,pack,L1,2436.94,43.0,2,night,0.18,0.43,PRODUCTION_RATIO
2024-04-04,22,pack,L2,311.0,41.83,4,night,0.12,0.38,CONTRACT_EXCEED
2024-04-04,23,mixing,L1,98.0,104.56,4,night,4.02,0.91,MULTIVARIATE_EFFICIENCY_DROP
2024-04-04,23,mixing,L2,57.92,85.17,5,night,5.24,0.63,normal
2024-04-04,23,plate,L1,66.35,135.53,5,night,8.68,2.2,normal
2024-04-04,23,plate,L2,55.55,121.49,5,night,7.06,2.26,normal
2024-04-04,23,cell,L1,74.79,62.68,6,night,4.03,1.37,normal
2024-04-04,23,cell,L2,118.67,72.86,6,night,5.73,2.38,normal
2024-04-04,23,module,L1,393.4,69.78,3,night,0.83,0.8,EQUIPMENT_RATIO
2024-04-04,23,module,L2,46.05,62.45,5,night,1.99,0.76,normal
2024-04-04,23,pack,L1,2560.78,40.57,4,night,1.49,0.08,PRODUCTION_RATIO
2024-04-04,23,pack,L2,34.33,34.09,4,night,0.27,0.14,normal
2024-04-04,24,mixing,L1,76.17,92.42,5,night,2.48,0.78,normal
2024-04-04,24,mixing,L2,5311.88,86.84,5,night,4.63,1.65,PRODUCTION_RATIO
2024-04-04,24,plate,L1,70.73,130.12,4,night,3.95,1.54,normal
2024-04-04,24,plate,L2,53.08,120.45,4,night,8.46,2.85,normal
2024-04-04,24,cell,L1,66.58,64.16,6,night,2.6,1.69,normal
2024-04-04,24,cell,L2,95.91,92.79,6,night,2.6,1.82,normal
2024-04-04,24,module,L1,49.28,43.54,5,night,0.51,0.77,normal
2024-04-04,24,module,L2,47.24,60.89,3,night,0.81,0.4,normal
2024-04-04,24,pack,L1,46.46,44.8,4,night,1.03,0.19,normal
2024-04-04,24,pack,L2,37.84,30.36,4,night,0.79,0.17,normal
2024-04-05,1,mixing,L1,73.29,119.77,5,night,4.16,1.15,normal
2024-04-05,1,mixing,L2,72.55,81.22,4,night,2.15,0.57,normal
2024-04-05,1,plate,L1,58.44,126.6,5,night,3.57,1.48,normal
2024-04-05,1,plate,L2,71.39,123.24,4,night,1.91,1.98,normal
2024-04-05,1,cell,L1,83.33,90.46,7,night,6.56,0.99,normal
2024-04-05,1,cell,L2,85.91,99.92,7,night,7.1,0.67,normal
2024-04-05,1,module,L1,40.41,43.04,4,night,1.46,0.66,normal
2024-04-05,1,module,L2,44.42,40.72,4,night,2.25,0.44,normal
2024-04-05,1,pack,L1,56.6,37.0,3,night,0.15,0.36,normal
2024-04-05,1,pack,L2,54.99,38.85,2,night,0.93,0.15,normal
2024-04-05,2,mixing,L1,95.54,86.4,4,night,5.48,0.46,normal
2024-04-05,2,mixing,L2,57.15,93.39,6,night,3.17,0.92,normal
2024-04-05,2,plate,L1,73.81,113.41,4,night,2.25,1.32,normal
2024-04-05,2,plate,L2,51.33,128.28,3,night,5.56,1.35,normal
2024-04-05,2,cell,L1,103.55,83.2,5,night,4.81,2.82,normal
2024-04-05,2,cell,L2,110.54,98.48,5,night,4.5,1.84,normal
2024-04-05,2,module,L1,59.97,52.73,4,night,1.33,0.71,normal
2024-04-05,2,module,L2,41.6,42.22,5,night,0.4,0.48,normal
2024-04-05,2,pack,L1,46.74,45.96,3,night,1.29,0.35,normal
2024-04-05,2,pack,L2,31.04,36.4,4,night,0.48,0.38,normal
2024-04-05,3,mixing,L1,93.02,104.7,4,night,5.33,0.98,normal
2024-04-05,3,mixing,L2,88.49,78.74,5,night,4.88,1.11,normal
2024-04-05,3,plate,L1,75.05,114.37,5,night,8.05,2.2,normal
2024-04-05,3,plate,L2,75.07,138.49,3,night,4.04,1.48,normal
2024-04-05,3,cell,L1,80.48,79.53,7,night,5.55,1.32,normal
2024-04-05,3,cell,L2,90.53,83.75,8,night,4.12,0.88,normal
2024-04-05,3,module,L1,43.31,67.44,5,night,2.44,0.57,normal
2024-04-05,3,module,L2,59.94,47.41,3,night,1.79,0.53,normal
2024-04-05,3,pack,L1,32.19,45.53,3,night,1.21,0.33,normal
2024-04-05,3,pack,L2,47.44,36.0,2,night,0.7,0.4,normal
2024-04-05,4,mixing,L1,71.06,92.88,4,night,4.63,0.88,normal
2024-04-05,4,mixing,L2,55.24,101.74,6,night,4.56,1.2,normal
2024-04-05,4,plate,L1,58.04,141.96,4,night,7.43,2.97,normal
2024-04-05,4,plate,L2,64.79,98.87,4,night,4.44,1.37,normal
2024-04-05,4,cell,L1,87.03,75.0,6,night,2.53,2.68,normal
2024-04-05,4,cell,L2,109.78,88.63,5,night,6.47,2.22,normal
2024-04-05,4,module,L1,46.85,62.48,3,night,1.48,0.93,normal
2024-04-05,4,module,L2,60.15,40.38,3,night,1.83,0.49,normal
2024-04-05,4,pack,L1,43.75,45.88,3,night,1.28,0.05,normal
2024-04-05,4,pack,L2,35.18,33.54,2,night,1.18,0.02,normal
2024-04-05,5,mixing,L1,92.42,87.46,4,night,5.39,1.65,normal
2024-04-05,5,mixing,L2,80.55,106.54,5,night,4.93,0.94,normal
2024-04-05,5,plate,L1,51.91,145.1,4,night,3.39,1.08,normal
2024-04-05,5,plate,L2,68.41,95.91,3,night,2.16,2.61,normal
2024-04-05,5,cell,L1,88.66,70.27,8,night,5.87,1.94,normal
2024-04-05,5,cell,L2,117.09,72.69,7,night,4.55,0.79,normal
2024-04-05,5,module,L1,58.1,41.42,3,night,2.22,0.91,normal
2024-04-05,5,module,L2,58.06,40.43,4,night,0.5,0.58,normal
2024-04-05,5,pack,L1,49.66,49.24,3,night,1.07,0.05,normal
2024-04-05,5,pack,L2,34.3,40.29,3,night,0.56,0.1,normal
2024-04-05,6,mixing,L1,351.82,101.17,6,day,5.12,0.67,normal
2024-04-05,6,mixing,L2,363.71,77.85,6,day,1.72,1.47,normal
2024-04-05,6,plate,L1,345.35,133.42,5,day,8.89,2.68,normal
2024-04-05,6,plate,L2,342.73,96.71,5,day,4.93,2.61,normal
2024-04-05,6,cell,L1,511.05,65.15,6,day,4.68,1.83,normal
2024-04-05,6,cell,L2,599.16,61.85,8,day,7.05,2.44,normal
2024-04-05,6,module,L1,285,59.25,3,day,2.74,0.89,normal
2024-04-05,6,module,L2,319.26,62.73,4,day,0.64,0.74,normal
2024-04-05,6,pack,L1,285,43.99,3,day,1.07,0.17,normal
2024-04-05,6,pack,L2,190,47.56,2,day,0.85,0.06,normal
2024-04-05,7,mixing,L1,380,87.01,4,day,3.71,0.92,normal
2024-04-05,7,mixing,L2,475,114.88,5,day,4.12,1.63,normal
2024-04-05,7,plate,L1,321.97,122.34,4,day,7.72,2.94,normal
2024-04-05,7,plate,L2,274.35,115.41,3,day,3.57,2.02,normal
2024-04-05,7,cell,L1,571.44,89.99,8,day,3.59,2.06,normal
2024-04-05,7,cell,L2,475,94.79,5,day,6.49,1.98,normal
2024-04-05,7,module,L1,425.03,66.26,5,day,1.26,0.49,normal
2024-04-05,7,module,L2,380,48.0,4,day,2.04,0.86,normal
2024-04-05,7,pack,L1,190,41.98,2,day,1.24,0.18,normal
2024-04-05,7,pack,L2,361.37,34.87,4,day,0.55,0.04,normal
2024-04-05,8,mixing,L1,387.4,109.59,6,day,2.28,1.12,normal
2024-04-05,8,mixing,L2,359.36,93.68,4,day,4.87,1.22,normal
2024-04-05,8,plate,L1,358.02,123.75,5,day,8.03,2.93,normal
2024-04-05,8,plate,L2,375.43,142.88,5,day,3.7,2.62,normal
2024-04-05,8,cell,L1,442.11,78.31,5,day,5.13,0.68,normal
2024-04-05,8,cell,L2,438.27,88.95,8,day,7.76,0.71,normal
2024-04-05,8,module,L1,-27.41,45.77,4,day,1.88,0.69,NEGATIVE_POWER
2024-04-05,8,module,L2,359.99,49.55,5,day,1.34,0.48,normal
2024-04-05,8,pack,L1,292.37,4.4,3,day,1.29,0.12,MULTIVARIATE_IDLE_POWER
2024-04-05,8,pack,L2,331.71,46.28,4,day,1.15,0.43,normal
2024-04-05,9,mixing,L1,464.63,119.41,5,day,3.36,1.59,normal
2024-04-05,9,mixing,L2,368.59,101.37,4,day,4.48,1.32,normal
2024-04-05,9,plate,L1,285,116.38,3,day,8.22,2.23,normal
2024-04-05,9,plate,L2,303.24,112.25,4,day,4.7,1.07,normal
2024-04-05,9,cell,L1,519.54,72.75,8,day,5.83,2.03,normal
2024-04-05,9,cell,L2,445.32,65.31,6,day,4.44,1.34,normal
2024-04-05,9,module,L1,-21.06,69.43,3,day,1.78,0.67,NEGATIVE_POWER
2024-04-05,9,module,L2,305.21,42.56,4,day,2.48,0.49,normal
2024-04-05,9,pack,L1,276.08,47.47,3,day,0.15,0.26,normal
2024-04-05,9,pack,L2,285,41.97,3,day,0.73,0.34,normal
2024-04-05,10,mixing,L1,469.47,84.17,5,day,5.12,1.15,normal
2024-04-05,10,mixing,L2,401.58,88.19,6,day,3.47,1.32,normal
2024-04-05,10,plate,L1,294.21,132.14,5,day,7.78,1.45,normal
2024-04-05,10,plate,L2,323.28,144.59,4,day,5.79,2.78,normal
2024-04-05,10,cell,L1,459.23,68.12,8,day,3.71,2.84,normal
2024-04-05,10,cell,L2,457.13,88.34,8,day,5.73,1.41,normal
2024-04-05,10,module,L1,323.55,67.83,4,day,2.34,0.47,normal
2024-04-05,10,module,L2,338.71,38.1,5,day,0.56,0.91,normal
2024-04-05,10,pack,L1,279.2,30.87,4,day,0.3,0.4,normal
2024-04-05,10,pack,L2,190,32.63,2,day,1.0,0.24,normal
2024-04-05,11,mixing,L1,-32.82,119.76,6,day,4.76,1.77,NEGATIVE_POWER
2024-04-05,11,mixing,L2,370.69,79.39,5,day,3.53,1.05,normal
2024-04-05,11,plate,L1,285,147.28,3,day,8.97,2.29,normal
2024-04-05,11,plate,L2,317.58,107.91,4,day,6.41,1.18,normal
2024-04-05,11,cell,L1,443.82,91.44,6,day,4.12,1.44,normal
2024-04-05,11,cell,L2,410.17,60.83,5,day,6.23,1.17,normal
2024-04-05,11,module,L1,351.78,59.19,5,day,2.1,1.07,normal
2024-04-05,11,module,L2,302.46,50.55,5,day,2.58,0.53,normal
2024-04-05,11,pack,L1,298.66,47.65,4,day,1.02,0.01,normal
2024-04-05,11,pack,L2,285,31.64,3,day,0.74,0.32,normal
2024-04-05,12,mixing,L1,377.38,114.39,5,day,4.61,1.03,normal
2024-04-05,12,mixing,L2,488.32,97.9,6,day,3.12,0.97,normal
2024-04-05,12,plate,L1,345.37,131.49,4,day,6.65,2.81,normal
2024-04-05,12,plate,L2,311.81,95.71,4,day,7.33,1.24,normal
2024-04-05,12,cell,L1,545.11,62.53,7,day,6.89,2.7,normal
2024-04-05,12,cell,L2,484.73,68.32,8,day,3.53,0.62,normal
2024-04-05,12,module,L1,324.61,55.61,5,day,2.71,0.8,normal
2024-04-05,12,module,L2,344.47,55.59,5,day,0.65,0.37,normal
2024-04-05,12,pack,L1,190,39.43,2,day,0.49,0.43,normal
2024-04-05,12,pack,L2,296.48,42.54,4,day,0.94,0.23,normal
2024-04-05,13,mixing,L1,380,81.28,4,day,5.98,1.65,normal
2024-04-05,13,mixing,L2,415.72,76.14,5,day,3.82,1.61,normal
2024-04-05,13,plate,L1,350.1,144.68,5,day,4.85,2.77,normal
2024-04-05,13,plate,L2,379.02,101.12,4,day,4.75,1.47,normal
2024-04-05,13,cell,L1,-38.65,89.33,7,day,3.58,2.27,NEGATIVE_POWER
2024-04-05,13,cell,L2,570,79.85,6,day,2.41,1.51,normal
2024-04-05,13,module,L1,438.85,59.42,5,day,0.66,0.71,normal
2024-04-05,13,module,L2,327.4,57.04,4,day,1.57,0.84,normal
2024-04-05,13,pack,L1,372.81,49.43,4,day,0.7,0.01,normal
2024-04-05,13,pack,L2,190,31.5,2,day,1.08,0.31,normal
2024-04-05,14,mixing,L1,351.37,110.97,5,day,3.14,0.52,normal
2024-04-05,14,mixing,L2,463.49,83.5,6,day,2.27,1.67,normal
2024-04-05,14,plate,L1,357.58,110.59,5,day,5.76,2.49,normal
2024-04-05,14,plate,L2,285,107.98,3,day,3.46,1.33,normal
2024-04-05,14,cell,L1,431.36,96.09,8,day,2.18,2.48,normal
2024-04-05,14,cell,L2,468.24,76.21,5,day,6.06,2.8,normal
2024-04-05,14,module,L1,3143.13,58.27,3,day,1.16,0.67,PRODUCTION_RATIO
2024-04-05,14,module,L2,319.56,55.71,5,day,0.44,0.81,normal
2024-04-05,14,pack,L1,190,42.85,2,day,0.73,0.12,normal
2024-04-05,14,pack,L2,190,34.52,2,day,0.74,0.32,normal
2024-04-05,15,mixing,L1,455.72,93.01,5,day,4.71,1.46,normal
2024-04-05,15,mixing,L2,402.21,110.04,6,day,1.64,0.54,normal
2024-04-05,15,plate,L1,346.4,148.39,4,day,8.25,2.38,normal
2024-04-05,15,plate,L2,375.17,133.01,4,day,6.16,2.28,normal
2024-04-05,15,cell,L1,560.29,80.68,7,day,7.55,1.69,normal
2024-04-05,15,cell,L2,424.49,66.41,6,day,3.12,2.68,normal
2024-04-05,15,module,L1,416.33,45.23,5,day,1.14,0.25,normal
2024-04-05,15,module,L2,366.78,61.3,4,day,0.88,0.81,normal
2024-04-05,15,pack,L1,258.89,37.04,3,day,0.82,0.17,normal
2024-04-05,15,pack,L2,334.42,34.13,4,day,0.68,0.47,normal
2024-04-05,16,mixing,L1,478.69,87.27,6,day,5.66,0.58,normal
2024-04-05,16,mixing,L2,474.21,103.57,6,day,2.99,1.22,normal
2024-04-05,16,plate,L1,291.08,144.77,5,day,2.79,2.39,normal
2024-04-05,16,plate,L2,285,125.52,3,day,3.91,2.45,normal
2024-04-05,16,cell,L1,570,83.24,6,day,5.08,0.79,normal
2024-04-05,16,cell,L2,568.1,84.57,7,day,7.19,0.95,normal
2024-04-05,16,module,L1,318.62,54.91,4,day,2.05,0.36,normal
2024-04-05,16,module,L2,380,51.74,4,day,0.92,0.23,normal
2024-04-05,16,pack,L1,377.57,47.36,4,day,1.06,0.34,normal
2024-04-05,16,pack,L2,285,38.75,3,day,0.9,0.1,normal
2024-04-05,17,mixing,L1,376.44,119.98,4,day,3.32,1.42,normal
2024-04-05,17,mixing,L2,432.13,111.04,5,day,4.47,1.6,normal
2024-04-05,17,plate,L1,285,117.86,3,day,3.71,1.91,normal
2024-04-05,17,plate,L2,353.4,116.97,5,day,7.45,1.76,normal
2024-04-05,17,cell,L1,570,85.08,6,day,3.28,1.89,normal
2024-04-05,17,cell,L2,475,65.94,5,day,6.95,1.59,normal
2024-04-05,17,module,L1,546.43,40.04,5,day,2.48,0.38,SHIFT_RANGE
2024-04-05,17,module,L2,361.11,66.49,4,day,1.94,0.49,normal
2024-04-05,17,pack,L1,363.2,35.66,4,day,0.49,0.06,normal
2024-04-05,17,pack,L2,285,32.64,3,day,1.36,0.12,normal
2024-04-05,18,mixing,L1,87.68,91.13,6,night,3.3,1.35,normal
2024-04-05,18,mixing,L2,84.43,95.79,5,night,3.88,1.44,normal
2024-04-05,18,plate,L1,78.85,110.66,5,night,4.47,2.05,normal
2024-04-05,18,plate,L2,66.76,119.41,3,night,4.5,2.68,normal
2024-04-05,18,cell,L1,93.42,73.73,6,night,2.92,2.18,normal
2024-04-05,18,cell,L2,86.12,67.25,5,night,4.86,0.95,normal
2024-04-05,18,module,L1,40.79,50.26,3,night,0.96,0.72,normal
2024-04-05,18,module,L2,27.8,58.13,3,night,0.56,0.5,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2024-04-05,18,pack,L1,41.67,33.92,3,night,1.03,0.25,normal
2024-04-05,18,pack,L2,56.32,35.39,3,night,0.46,0.49,normal
2024-04-05,19,mixing,L1,92.35,93.59,5,night,2.86,1.44,normal
2024-04-05,19,mixing,L2,69.05,81.11,5,night,5.01,1.24,normal
2024-04-05,19,plate,L1,75.76,148.56,5,night,2.74,2.28,normal
2024-04-05,19,plate,L2,52.55,110.66,4,night,6.27,1.42,normal
2024-04-05,19,cell,L1,68.46,68.19,7,night,4.34,1.0,normal
2024-04-05,19,cell,L2,107.88,62.05,5,night,6.44,1.63,normal
2024-04-05,19,module,L1,49.56,66.12,5,night,1.28,0.56,normal
2024-04-05,19,module,L2,50.55,43.65,4,night,2.35,0.55,normal
2024-04-05,19,pack,L1,48.62,37.55,3,night,0.43,0.43,normal
2024-04-05,19,pack,L2,35.37,41.45,4,night,0.48,0.09,normal
2024-04-05,20,mixing,L1,74.88,119.81,4,night,5.13,0.67,normal
2024-04-05,20,mixing,L2,76.17,91.41,4,night,2.83,1.16,normal
2024-04-05,20,plate,L1,55.12,143.22,4,night,3.97,1.93,normal
2024-04-05,20,plate,L2,56.79,105.51,4,night,8.3,2.63,normal
2024-04-05,20,cell,L1,113.32,88.92,6,night,7.19,1.55,normal
2024-04-05,20,cell,L2,97.82,99.12,7,night,1.97,1.41,normal
2024-04-05,20,module,L1,34.91,57.21,3,night,2.27,0.99,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2024-04-05,20,module,L2,45.76,54.73,3,night,1.05,0.74,normal
2024-04-05,20,pack,L1,41.94,37.03,4,night,0.51,0.46,normal
2024-04-05,20,pack,L2,35.25,39.82,3,night,0.18,0.31,normal
2024-04-05,21,mixing,L1,79.31,113.06,6,night,2.5,1.62,normal
2024-04-05,21,mixing,L2,92.16,93.0,6,night,3.02,1.07,normal
2024-04-05,21,plate,L1,60.66,148.37,3,night,7.39,2.57,normal
2024-04-05,21,plate,L2,56.51,139.99,4,night,6.13,1.57,normal
2024-04-05,21,cell,L1,100.25,80.48,7,night,7.61,2.16,normal
2024-04-05,21,cell,L2,70.49,67.74,8,night,4.4,1.51,normal
2024-04-05,21,module,L1,54.88,47.34,4,night,1.56,0.62,normal
2024-04-05,21,module,L2,46.95,43.52,4,night,0.91,0.86,normal
2024-04-05,21,pack,L1,40.66,39.54,3,night,0.45,0.35,normal
2024-04-05,21,pack,L2,43.64,35.92,4,night,1.1,0.45,normal
2024-04-05,22,mixing,L1,83.61,103.61,4,night,2.74,0.75,normal
2024-04-05,22,mixing,L2,76.78,82.56,5,night,5.46,1.19,normal
2024-04-05,22,plate,L1,51.09,136.33,5,night,2.53,1.06,normal
2024-04-05,22,plate,L2,50.94,110.28,4,night,6.05,1.19,normal
2024-04-05,22,cell,L1,87.84,60.99,5,night,5.47,1.11,normal
2024-04-05,22,cell,L2,114.85,81.33,7,night,3.1,0.82,normal
2024-04-05,22,module,L1,45.32,65.18,5,night,1.47,0.96,normal
2024-04-05,22,module,L2,63.5,51.97,4,night,2.35,0.78,normal
2024-04-05,22,pack,L1,55.62,49.41,2,night,0.88,0.33,normal
2024-04-05,22,pack,L2,41.78,38.22,4,night,0.71,0.44,normal
2024-04-05,23,mixing,L1,66.23,114.85,6,night,4.95,0.95,normal
2024-04-05,23,mixing,L2,71.1,79.98,5,night,4.07,0.51,normal
2024-04-05,23,plate,L1,58.66,146.68,4,night,3.75,2.28,normal
2024-04-05,23,plate,L2,55.4,100.68,5,night,6.68,1.98,normal
2024-04-05,23,cell,L1,107.04,75.98,7,night,2.84,2.74,normal
2024-04-05,23,cell,L2,83.38,76.43,5,night,4.19,0.85,normal
2024-04-05,23,module,L1,43.85,4.95,4,night,1.21,0.77,MULTIVARIATE_IDLE_POWER
2024-04-05,23,module,L2,43.74,41.13,4,night,0.66,0.26,normal
2024-04-05,23,pack,L1,54.47,37.67,3,night,1.45,0.43,normal
2024-04-05,23,pack,L2,56.84,42.48,3,night,1.08,0.48,MULTIVARIATE_EFFICIENCY_DROP
2024-04-05,24,mixing,L1,66.0,109.35,6,night,2.36,0.48,normal
2024-04-05,24,mixing,L2,70.16,75.33,5,night,4.08,0.43,normal
2024-04-05,24,plate,L1,87.71,0.0,5,night,4.9,1.47,MULTIVARIATE_BASE_LOAD
2024-04-05,24,plate,L2,74.9,96.55,4,night,5.39,1.98,normal
2024-04-05,24,cell,L1,102.03,69.22,6,night,6.97,2.47,normal
2024-04-05,24,cell,L2,83.22,84.57,5,night,5.08,1.27,normal
2024-04-05,24,module,L1,49.68,63.9,3,night,2.0,0.39,normal
2024-04-05,24,module,L2,60.82,61.19,5,night,2.04,0.52,normal
2024-04-05,24,pack,L1,52.9,42.88,3,night,1.15,0.14,normal
2024-04-05,24,pack,L2,31.19,30.93,3,night,0.93,0.19,normal
2024-04-06,1,mixing,L1,90.13,91.02,6,night,3.36,0.87,normal
2024-04-06,1,mixing,L2,71.36,98.92,6,night,2.92,0.95,normal
2024-04-06,1,plate,L1,66.42,120.27,3,night,5.19,2.69,normal
2024-04-06,1,plate,L2,49.95,124.4,4,night,4.2,2.78,normal
2024-04-06,1,cell,L1,112.44,59.51,6,night,5.73,1.03,normal
2024-04-06,1,cell,L2,98.67,78.62,8,night,7.42,0.94,normal
2024-04-06,1,module,L1,63.53,53.46,4,night,0.87,0.98,normal
2024-04-06,1,module,L2,50.17,44.42,3,night,1.22,0.98,normal
2024-04-06,1,pack,L1,58.8,46.01,2,night,0.76,0.36,MULTIVARIATE_EFFICIENCY_DROP
2024-04-06,1,pack,L2,65.69,0.0,3,night,0.3,0.1,MULTIVARIATE_BASE_LOAD
2024-04-06,2,mixing,L1,72.24,117.48,6,night,1.95,0.55,normal
2024-04-06,2,mixing,L2,90.35,79.63,4,night,1.55,0.79,normal
2024-04-06,2,plate,L1,55.43,132.01,5,night,7.58,1.7,normal
2024-04-06,2,plate,L2,381.39,114.44,3,night,2.04,2.19,SHIFT_RANGE
2024-04-06,2,cell,L1,84.41,88.65,8,night,4.89,1.01,normal
2024-04-06,2,cell,L2,94.72,81.49,7,night,4.08,0.61,normal
2024-04-06,2,module,L1,55.35,57.13,3,night,0.99,0.91,normal
2024-04-06,2,module,L2,39.22,54.24,3,night,1.22,0.88,normal
2024-04-06,2,pack,L1,38.59,34.26,4,night,1.02,0.11,normal
2024-04-06,2,pack,L2,45.68,43.43,4,night,1.34,0.08,normal
2024-04-06,3,mixing,L1,97.97,113.36,4,night,3.53,1.71,normal
2024-04-06,3,mixing,L2,73.9,107.23,4,night,5.31,0.8,normal
2024-04-06,3,plate,L1,77.48,115.14,5,night,7.88,2.65,normal
2024-04-06,3,plate,L2,58.44,131.4,5,night,4.24,2.14,normal
2024-04-06,3,cell,L1,65,63.78,7,night,7.71,2.79,normal
2024-04-06,3,cell,L2,102.58,97.94,8,night,5.41,2.44,normal
2024-04-06,3,module,L1,46.23,67.16,5,night,1.89,0.48,normal
